"","logFC","AveExpr","t","P.Value","adj.P.Val","B","pval"
"208390_s_at",-2.51727801714455,7.80622177347741,0.956739412183582,0.351158936503784,0.638730891415013,-5.73952897114542,0.000640963959228326
"217180_at",-1.03881054416543,6.03278263858473,0.954002465188429,0.352505735931627,0.640027573745385,-5.74204246553744,0.000184257611732591
"202456_s_at",-1.39223968750232,5.60004330988848,-0.948288348935567,0.355328946458795,0.641958174349712,-5.74726913701984,0.00010500715062455
"214345_at",-1.70456787801861,5.35739376486465,0.942543893632787,0.358182689882056,0.644960394233685,-5.75249499087757,9.12214170567477e-05
"207708_at",-1.14106640594653,6.32459791821872,0.942419957081668,0.358244431098801,0.64498353870165,-5.75260742255219,0.00119907755124578
"207359_at",-1.17276254541529,5.31874586662817,-0.941942628376517,0.358482288725439,0.645129631314886,-5.7530403166224,0.000566416182671942
"203055_s_at",-1.14096698109973,7.00392904338664,0.938809259613412,0.360046348797005,0.646383563506579,-5.75587707769552,0.0045059438519992
"204185_x_at",-1.22323542021106,7.31933618688393,0.938544515839417,0.360178711364272,0.646464939615793,-5.75611636904978,0.00319234411413876
"204989_s_at",-2.66133852597681,5.47561333942353,-0.935254936106692,0.36182614595589,0.647544133831427,-5.75908459708047,0.000416691985006478
"209351_at",-1.4637576744777,4.51646311882963,-0.935183537072546,0.361861959530759,0.647556219420487,-5.75914891675258,9.03078392521127e-05
"206970_at",-2.15222741240926,6.67167058454949,0.934738397130187,0.362085294882599,0.647841079379868,-5.75954981993176,0.000435739894713937
"209697_at",1.04793557715691,4.68145088385626,-0.933025233877451,0.36294569505135,0.648662088773599,-5.76109112185505,0.0024226222747103
"200990_at",-1.0248039641072,8.47207726697933,0.92818289449531,0.365385151448457,0.650621490308931,-5.76543383768137,0.00129871721984162
"219507_at",-1.16020980646008,5.10936039422523,-0.911916757347817,0.373660669208403,0.658727462279942,-5.77987151010024,0.0103784360129644
"215134_at",-1.0710933819905,5.4410374960591,0.909090358070307,0.375111348174104,0.659632292639827,-5.78235653802479,0.00428213152727871
"219612_s_at",-1.03448656182486,4.46591990616425,0.905909382101955,0.376748521746523,0.661121198679499,-5.78514492008382,0.00013531476613559
"214220_s_at",-1.25896734607651,5.29733148597025,0.905867701134803,0.376770005617507,0.661121198679499,-5.78518139775371,0.000117020999628847
"213507_s_at",1.13488174313131,9.54561490229035,0.893752042967607,0.383049547933831,0.666505583335156,-5.79571971724114,0.0322212753909686
"215755_at",-1.16020099925783,4.97869390566591,0.891316450717128,0.384320258570137,0.667379077440645,-5.79782258903174,0.000508067740758395
"214563_at",1.79349054002081,6.41000487086757,0.884973907303013,0.387642421940242,0.67023596283285,-5.80327408626375,0.000120418551606777
"219315_s_at",-1.11802936581725,7.54974895169604,0.877254033214357,0.391711535123916,0.674150164166171,-5.80986135832567,0.00467508079532321
"211325_x_at",1.20788690660146,6.61093924207488,-0.877061268530059,0.391813498846221,0.674243585975005,-5.810025165836,0.000178511812098238
"215498_s_at",1.40604763659475,7.04294782399195,-0.870186632083722,0.395461271016909,0.677382081794894,-5.81584552153499,0.0122338213087184
"206623_at",1.41351461092654,5.17061962006063,0.869299297705363,0.395933718039364,0.67777452862189,-5.81659371583324,0.00440979404850705
"212036_s_at",2.93630515946532,7.88904500289639,0.866546535444121,0.39740173164343,0.678879391767138,-5.81891036939412,0.00194266069951681
"202014_at",1.24752354081986,6.08713468395065,0.861442276051663,0.400133166681212,0.681299560873954,-5.82318812941228,0.00156412788534062
"210277_at",-1.113963015762,4.13829004483292,-0.857320546143984,0.402347726028174,0.683034769090796,-5.82662550669711,0.0121525475335146
"222075_s_at",-3.3892863360301,4.60421120856004,-0.854973099561233,0.403612535816663,0.684203807600017,-5.82857641860075,8.06927441154962e-05
"214262_at",-3.07137492650092,5.012259037953,-0.854959710522816,0.403619757254509,0.684203807600017,-5.82858753182769,0.000271592021876094
"217502_at",-1.3841407539289,7.17851485844692,-0.850485130556067,0.406037836052695,0.686469529612,-5.83229257021386,0.0107153246593758
"207262_at",-1.06615106037609,3.77334792152594,0.849183189759861,0.406743166644951,0.686757850504831,-5.83336724049476,0.000216116297669124
"220428_at",-1.54860414444158,5.19472647516329,0.840960609308794,0.41121605491101,0.689754555801688,-5.8401194091599,6.77839973029744e-06
"213953_at",1.01925953491954,4.50944964374006,0.839655682975159,0.411928803124104,0.690462578607974,-5.84118540996637,0.00580117399159557
"201271_s_at",1.23152328458537,6.95519572016518,0.839024166104104,0.412274021349883,0.690850165933498,-5.84170075076796,0.000763678816118541
"201531_at",-1.42363590274804,9.49846570676867,-0.837659658489215,0.413020562862284,0.691351224468851,-5.84281301684118,0.00143392549280263
"204110_at",-2.20973764254131,4.78870785014978,0.832367158862275,0.415924366667772,0.693948840758281,-5.84711133269584,0.000107420324910618
"213265_at",-1.59864455223804,6.34083160291637,-0.825849406199102,0.419518321861886,0.697309172463703,-5.85237013928681,0.00759791348968857
"206807_s_at",-1.00334397996106,6.94630286804948,0.82157479606153,0.42188609687399,0.698950772984618,-5.85579831240973,0.00122876195122551
"211111_at",-2.06687873871749,4.8208805193108,-0.805928590534371,0.430624961376011,0.704213710138092,-5.86820567365049,0.000128275223137993
"211266_s_at",1.28392544937737,5.89483178322473,-0.799741258525361,0.43411196648571,0.706745730030238,-5.87305108452038,0.007625770914968
"215466_at",-1.28135604574637,5.74173585328971,0.788318770130368,0.440595636836495,0.711777954245404,-5.88190497095276,0.00903214594944494
"202867_s_at",-1.68117267127344,7.05026983433645,0.779367774260481,0.445718251424486,0.715264472712142,-5.88876019203259,0.000633841176005898
"207051_at",1.63216765900086,6.32653295841774,0.777616289121748,0.446724905035996,0.715734715285516,-5.89009304409618,0.00259341554717008
"212157_at",-1.75382529965121,7.16270572771117,0.763433678227151,0.454927761294531,0.721742296840589,-5.90078257107991,0.00259734783640279
"202742_s_at",-3.09230726825045,6.13983739588082,-0.762421268891824,0.455516810117432,0.722246768094338,-5.90153859432217,0.000360312032940501
"220845_at",-1.03590619860717,3.64939437909005,-0.7540154044897,0.460425518942711,0.7261935049972,-5.90777944308299,0.00972767719856452
"218016_s_at",-1.2125280117154,6.64724237702282,0.751652620519165,0.461811049754483,0.727477650480052,-5.90952199467072,0.000538264154791215
"207235_s_at",-1.35501008640308,5.05888088088116,0.723179983242722,0.478704600261532,0.739580850560058,-5.93011640581341,0.00777006487128589
"218047_at",-1.73614729379872,8.30296966690475,0.715128543677861,0.483547350684462,0.743343268788296,-5.93580425123711,0.00367263235248144
"209555_s_at",-1.56928002224997,7.31854875072163,-0.708822996567874,0.487360028975665,0.746346924842262,-5.94021677769699,0.0194812715194625
"210530_s_at",-1.34210040565011,5.78601913722717,0.706861750128764,0.488549483370971,0.747297981829359,-5.94158170469768,0.000170846542138489
"206371_at",1.04598160526536,5.01770768715295,-0.702110467343508,0.491438054682683,0.748836573242393,-5.94487353886746,0.00014667764076366
"203290_at",-1.05190760235519,6.05757191892594,-0.698135948760357,0.493862003084796,0.74974590828236,-5.94761108320125,0.000197984201182213
"204842_x_at",-1.58775132203214,8.90970720008176,-0.690271117694042,0.498678920157215,0.753206966573796,-5.95298482528219,0.00739009824042799
"206039_at",-1.47047237523384,5.0870947919779,0.689904444719668,0.498904152451704,0.753391910879084,-5.95323395263349,2.45140148812059e-05
"217428_s_at",-2.56591813611864,3.92198790325258,-0.689431432032425,0.49919479142189,0.753512434880918,-5.95355514480424,0.000617158725809452
"204895_x_at",-1.00044665109122,5.04327842401469,-0.683085471219605,0.503103428395352,0.756446912022527,-5.95784408505848,0.0284484116581134
"217479_at",-2.10961140385185,4.2571008055517,-0.598084333525876,0.557108324394551,0.791021594666203,-6.01164461693962,0.000218843958937842
"57082_at",-1.17176752697144,6.34253981540018,0.597557159478916,0.557452605524138,0.791034811566252,-6.01195696167817,7.12358592504181e-05
"217334_at",-1.06825744403315,4.40349723687671,0.597297358195411,0.5576223150172,0.791181028050192,-6.01211079375958,0.00161857584438886
"217229_at",1.82959329342374,3.81293771109298,0.59248964597918,0.560767757244423,0.793370662519205,-6.01494591321746,0.0423197536143122
"210965_x_at",-1.01503823688669,4.06773981164284,-0.585402700959987,0.565421303986613,0.796767401298533,-6.01908494602597,0.00928538379328275
"211191_at",-1.70127280507802,4.73013838508079,0.58299313787307,0.567008081134915,0.797270713484047,-6.02048130749917,1.20493423030459e-05
"219753_at",1.04116059459029,4.91659536520164,0.548139192026485,0.590215881477699,0.811287427485508,-6.04005837412503,0.049640882323535
"217413_s_at",-2.85045092293348,5.5290149959793,-0.53236091940397,0.600875912521116,0.816820275665448,-6.04853752745332,0.000345018787639467
"208199_s_at",-1.25663436571572,4.09876610518078,0.532049825457881,0.601087037145708,0.817057429922394,-6.04870229828932,2.01223969124933e-05
"205617_at",1.00733714537605,4.7777970009197,0.527652072262317,0.604075458880631,0.81832412002171,-6.05102158703417,0.00912437467832776
"200620_at",1.06466028358617,9.92430602488334,-0.519049705951472,0.609941871496369,0.822122835867021,-6.05550436692477,0.0477544099964786
"212601_at",-1.12559713248495,7.07448456712724,-0.496408812670621,0.62551149894035,0.830697462952967,-6.06696086371427,0.0119467205201523
"207127_s_at",-1.19056777885232,7.27194254192939,0.486370627887476,0.632473490992891,0.83438588579051,-6.07188134560432,0.00221023610721926
"207521_s_at",1.90410494615667,5.42662620204582,-0.465824003776788,0.646833665121862,0.842434291345836,-6.08164745325381,0.00238302428346903
"217195_at",1.22293281094101,5.32570673519893,-0.465300747179783,0.647201272691775,0.842529997043338,-6.08189079830657,0.00249898211512188
"211956_s_at",-1.15846571117616,11.7582282993878,-0.464829144071368,0.647532671670337,0.842678259587523,-6.08210989281845,0.000166764739294453
"207526_s_at",-1.83951476582642,5.35093022290355,0.46404568471284,0.648083381708622,0.842939644794141,-6.08247338840536,0.00149468599266589
"202053_s_at",-1.00929801878786,7.70975422147822,-0.451699470123218,0.656789184564917,0.847829533058745,-6.08812250904652,0.022979092757735
"212555_at",-1.95364722964335,6.81141965364971,-0.445677151046987,0.661054252759563,0.849883560653468,-6.09082407128833,5.4044006960991e-05
"220673_s_at",-2.98876392396849,4.42664186258691,-0.445640940489533,0.661079933744422,0.849883560653468,-6.09084020784281,7.41242602231192e-05
"219771_at",1.03630768576008,5.45889396662271,-0.444280166539687,0.662045324996541,0.850250920408256,-6.09144568192773,0.00974951075418284
"209588_at",1.13686917058483,6.51424888205072,-0.443079743282416,0.66289746235354,0.850488386115787,-6.09197830512843,0.00651779817762591
"210348_at",-2.97010805475947,4.93547151026382,0.43567078068746,0.66816725055949,0.853118061896748,-6.09523443299481,0.000266214397816768
"213395_at",1.14569928219349,5.02038379549595,0.434406289479027,0.669068431068939,0.853815631858516,-6.09578479063901,0.001561073586131
"205966_at",1.18136863203853,3.6602625079445,-0.427309545019773,0.674135712333968,0.85589231826892,-6.0988445192979,0.00249227063796339
"202119_s_at",-1.20106906042,8.44893793343367,-0.423239357972719,0.677049209158085,0.857344293213025,-6.10057708784824,0.00326122390962292
"37020_at",2.21202187825343,4.01162376134719,0.414590821082275,0.683257320652523,0.860803012161484,-6.10420457910731,0.000481439102482247
"217278_x_at",1.29525901207469,4.16434261035111,-0.412000310990607,0.685121398804682,0.861787193314407,-6.10527683537724,0.00344866905875758
"203502_at",-1.65599617318937,4.50953226331151,0.411805035366314,0.68526199959443,0.861806383933646,-6.10535739610334,0.000811677839231217
"201516_at",-1.06545131427647,7.12345321707433,-0.40120719751371,0.692910169545673,0.866297463303432,-6.10967330723008,0.00191773860218527
"221721_s_at",-1.56622072597892,4.16358354341138,-0.400586578894212,0.693359116225166,0.86632954955957,-6.10992262725751,0.0187872102376942
"207242_s_at",-1.38235414249763,4.11358318526592,0.398243487665342,0.695055125859105,0.866990224446845,-6.11086049649218,0.00525704846223572
"218291_at",1.00683982839385,6.93279221491352,0.394760906510132,0.697578993788068,0.868493346133425,-6.11224448426827,0.0193445073684299
"216167_at",-1.18483638371929,3.91362321770175,-0.3916785039537,0.699815877471375,0.869974408070125,-6.11345947659761,0.00853125030376427
"53912_at",-1.15345225956144,6.45847737292516,0.386417796498663,0.703640063622505,0.87217925854197,-6.11551147126333,0.000569068678355374
"206252_s_at",-1.63610499841707,4.76079548403732,-0.384672463602271,0.704910608083014,0.87312524068448,-6.11618623049376,0.000803985522922933
"206850_at",-1.55167441188898,6.20668342698099,-0.382138358179797,0.706756940904054,0.873954632168672,-6.11716058846431,0.013785570527201
"203767_s_at",-1.13324792200963,4.76366882976997,-0.381077065491456,0.707530748541639,0.874329396059967,-6.11756677139444,0.00356288272816995
"211460_at",1.03874391285501,4.67782887746205,0.376885038873737,0.710590425197924,0.876232441897323,-6.11916029952436,0.000292083357549543
"203208_s_at",-1.03764964439014,6.35654359358943,0.374381829211949,0.712419885310795,0.877304544492019,-6.12010358174005,0.0157451758929288
"211897_s_at",-1.6676328481362,5.05068534517254,0.374373143945711,0.712426236031683,0.877304544492019,-6.12010684383173,0.00530805721408316
"216786_at",1.14847476896574,3.93762298807503,0.370934937227831,0.714941967564252,0.878857608166504,-6.1213923453849,0.00191040757643916
"206526_at",1.37003681243187,4.51068141984811,-0.363564372181571,0.720346291125514,0.880871628771816,-6.12410875167668,0.00752319220564624
"211086_x_at",1.27281747704807,4.70039571796505,0.363520083900206,0.720378810802192,0.880871628771816,-6.12412491173767,0.000339592592849515
"221239_s_at",-1.63315295894056,4.91982635698938,-0.360344832604332,0.722711736276431,0.881683920817295,-6.12527845400353,0.00567086292921687
"204743_at",-1.17943506364457,6.71839268022083,0.356446669032193,0.725579623336141,0.883530928970994,-6.12668098745582,0.000115443223708371
"203771_s_at",1.14529799535311,5.1921886891785,0.353760091134015,0.727558577764259,0.884742952514139,-6.1276388478622,0.000231043571648574
"218378_s_at",-1.1984658045799,6.88366559410845,-0.344592847526985,0.734326001289556,0.888664871923922,-6.13085349747099,0.00519254861424807
"211942_x_at",-1.4328504270545,11.9460707792852,-0.343278714944842,0.735297968287657,0.88932534013207,-6.13130749768945,0.0013145423313619
"207562_at",-2.58867203648868,5.77963637237348,-0.340612601359361,0.737271306333194,0.890381058696409,-6.13222331473151,0.000461475671350207
"219228_at",1.56332622607507,7.46645444796367,-0.338630992404579,0.738739222576083,0.89077114986714,-6.13289943721371,0.000759779280490119
"210090_at",-1.1820539849375,5.42494382246408,-0.336567710034093,0.740268737377869,0.891597965646025,-6.13359928847075,0.0017356852357539
"215739_s_at",-1.05182518074553,4.16980120721411,0.334532949010612,0.741778199959692,0.892063448092278,-6.13428533000354,0.000539029000696213
"208530_s_at",-1.41479352255159,5.76110839564512,-0.330337637116096,0.74489383513928,0.893495684362845,-6.13568685774475,0.000166859454570062
"202038_at",-1.01016913079326,8.35531758175917,0.327195668840508,0.74723017743332,0.894851471410217,-6.13672505402846,0.000325738461271039
"202823_at",-1.56317602943319,3.80265675826629,-0.321649786579283,0.751360186326606,0.897232505261656,-6.13853364919467,0.00148926437097481
"208372_s_at",1.47151243643489,5.55637181366734,-0.320103569195705,0.752513035322225,0.897580239732487,-6.13903244697664,0.00476748080474837
"201759_at",-1.55953655860046,6.10948058916094,-0.315587524006114,0.755883585207691,0.899021884514219,-6.14047568397529,0.00904927014142499
"65438_at",-1.36697355451261,3.92661965816698,-0.310160897816449,0.759940411397924,0.900697365869416,-6.14218310204357,0.000125759957326484
"214704_at",1.28822490338673,5.98217809775048,0.303057914069771,0.765261262156642,0.903445311103475,-6.14437369507356,0.000187587289183758
"221892_at",-1.80422110734176,7.25782157160394,-0.298402249269298,0.768755368066234,0.905062960777479,-6.14578227628738,1.00517551910078e-05
"217355_at",1.13300574937463,4.7130795648192,-0.297091688443309,0.769739874909488,0.905312513592274,-6.14617489576406,0.00589572853354151
"205510_s_at",-1.64383175883301,6.07628898687712,0.295512666897652,0.770926586560637,0.905500659004251,-6.14664566849127,0.00192077607832242
"214809_at",-1.03765574617026,4.35599203350118,0.288677074425235,0.776070537337217,0.907635531595297,-6.14865498828246,0.000189104439962474
"219870_at",-1.89855704517099,6.32970956130352,0.281074192163544,0.78180441289593,0.910031198379789,-6.15083513066729,9.14458251965633e-06
"214211_at",-1.96776716108616,9.02463242271761,0.281048362097706,0.781823915324774,0.910031198379789,-6.15084243921765,0.00502400037349508
"202980_s_at",1.18797994799113,4.76106158833135,0.275744462429738,0.785831640819357,0.911282831211912,-6.15232905977831,0.000600148798755672
"216990_at",-1.32477531430973,4.05858069978548,-0.25843320605111,0.79895464671309,0.917518646876043,-6.15698573073697,0.00175162555223611
"217141_at",1.41593442976137,4.15483661418845,0.252801014842817,0.803237713782624,0.91947734389285,-6.15843619721148,0.00236005036396067
"202294_at",1.23850734144568,7.34193457038861,-0.248366037387019,0.806614865574904,0.921186135411106,-6.15955601428981,3.37746387773454e-06
"210303_at",-1.07339858507206,4.10961602903757,0.245757323521024,0.80860318357825,0.922397089161163,-6.16020551286195,0.000171903867684543
"211319_at",1.39579148933197,4.26779738367225,-0.242987844798828,0.810715500378954,0.923577377042138,-6.16088758356475,0.0147134423989713
"208963_x_at",-1.33524943360629,6.22768959146489,-0.23670332624495,0.815514302649625,0.925259939202729,-6.16240685853126,0.00114401716167191
"202250_s_at",-1.19183008846467,6.39995202107206,0.191194449278933,0.850476922758366,0.94143383423824,-6.17222695326697,0.000166800052648734
"216508_x_at",-1.71803874452637,8.76160316333402,0.16940364924066,0.867336288377817,0.948149452182651,-6.17619258873186,0.00042319261681019
"218153_at",-1.13768550437778,7.29704300660484,0.16815094625089,0.868307568183501,0.948660353646845,-6.1764060457162,0.0425242938492646
"207214_at",1.00133173413867,6.1817348270069,0.161454787106622,0.873503032479413,0.951463394555429,-6.17752026629025,0.0299539505061684
"219668_at",-1.15606532100733,5.34520182720006,-0.145697483611167,0.885751849086732,0.956306432152704,-6.17996410847307,0.00135939040441972
"208861_s_at",-1.88395520474118,7.86692087614723,-0.12402041004419,0.902650173063053,0.962749081292552,-6.18291721908239,3.27435245147308e-05
"207144_s_at",-1.32696868457327,6.63948693936029,-0.118142833438309,0.907240632833511,0.965150530957181,-6.18363627967677,0.0199227361935216
"205491_s_at",-2.31244006346659,4.96606237157878,0.113061456764187,0.911211964958986,0.966330488063063,-6.18422984468953,0.00114503472591504
"210687_at",-1.71369341239197,4.63046414333548,0.111546816531584,0.912396196858545,0.966833774867818,-6.18440173244591,0.000725280972002908
"208185_x_at",-2.32135110980336,6.72535802352616,-0.111206650289699,0.912662187276912,0.966879329132532,-6.18444001761069,0.00107175574838083
"201561_s_at",-1.25021258374614,8.4992339879192,-0.104386487535248,0.917997356788648,0.969116307146156,-6.18518297444744,0.00159897429490849
"221017_s_at",-1.59956549609696,5.08519919455528,0.104365159854241,0.918014047087065,0.969116307146156,-6.18518522415286,0.0018447251430165
"208911_s_at",-1.23726642300546,7.49815148583247,0.0998166992535162,0.921574395367335,0.970690501361897,-6.1856545183784,0.0018437720637664
"210092_at",-1.64745348877095,7.0138758843019,0.0997860068346949,0.921598426008025,0.970690501361897,-6.18565761417696,0.00105157770689742
"217348_x_at",-1.42384386716909,6.70622289104112,-0.0923188609793627,0.927447079234518,0.973355129343458,-6.18638252725061,0.0110218146941842
"222220_s_at",-1.07106986048428,6.32629061500488,-0.0894802390803674,0.929671567865962,0.974405999377104,-6.1866433324667,0.000189636299394937
"218860_at",-2.07382100191606,6.05137719359436,-0.077564093012664,0.939015947618976,0.977586502432642,-6.1876493730215,8.27800112687468e-05
"210770_s_at",2.05384149749284,4.4731852462725,-0.057000008736707,0.955162483819428,0.983543698102972,-6.18904813954933,0.00745780089236012
"218542_at",1.9231549811678,4.19391909491882,0.0481219697736038,0.962139946161159,0.985882373019021,-6.18951994492294,0.00934246265276584
"206971_at",1.19914283733735,5.7261648035657,0.0377739091978039,0.970276661201303,0.988665636092099,-6.18996931700853,5.02393363428259e-05
"206061_s_at",2.50808548087279,7.33632207416101,0.0374935374599395,0.970497169263448,0.988665636092099,-6.18997998610027,0.0043237343133902
"210025_s_at",-1.38897709167613,5.46287169977046,0.0369030053261822,0.970961621683661,0.988665636092099,-6.19000219786804,0.00403170465272435
"209051_s_at",1.44470068575791,7.37477121783502,0.0328389442840804,0.974158278522515,0.989929264881303,-6.19014549753544,0.000714965466672524
